,name,store_num,address,state,zip,phone,latitude,longitude,formatted_address,accuracy
149,Acme Markets,32,"690 Millbrook Ave Randolph,",NJ,07869,(973) 895-2694,40.8270918,-74.5721415,"690 Millbrook Ave, Randolph, NJ 07869, USA",ROOFTOP
150,Acme Markets,33,"1252 Springfield Ave New Providence,",NJ,07974,(908) 464-6870,40.706513,-74.4049679,"1252 Springfield Ave, New Providence, NJ 07974, USA",RANGE_INTERPOLATED
151,Acme Markets,34,"9600 Long Beach Blvd Beach Haven,",NJ,08008,(609) 492-9718,39.6039189,-74.21160429999999,"9600 Long Beach Blvd, Long Beach Township, NJ 08008, USA",ROOFTOP
152,Acme Markets,35,"2200 Mount Holly Rd Burlington,",NJ,08016,(609) 386-8627,40.0471359,-74.8395645,"2200 Mt Holly Rd, Burlington, NJ 08016, USA",ROOFTOP
153,Acme Markets,36,"731 Delsea Dr N Glassboro,",NJ,08028,(856) 582-0305,39.7207704,-75.1167739,"731 Delsea Dr, Glassboro, NJ 08028, USA",ROOFTOP
154,Acme Markets,37,"Route 130 And Farnsworth Ave Willingboro,",NJ,08046,(609) 324-1246,40.139632,-74.7067332,"US-130 & Farnsworth Ave, Bordentown Township, NJ 08505, USA",GEOMETRIC_CENTER
155,Acme Markets,38,"71 Shawmont Ln Willingboro,",NJ,08046,(609) 835-4547,40.0513,-74.8880144,"71 Shawmont Ln, Willingboro, NJ 08046, USA",ROOFTOP
156,Acme Markets,39,"2091 Route 130 Willingboro,",NJ,08046,(609) 835-4764,40.0515719,-74.8913018,"2091 US-130, Willingboro, NJ 08046, USA",ROOFTOP
157,Acme Markets,40,"300 S Lenola Rd Maple Shade,",NJ,08052,(856) 608-8945,39.9478336,-74.9716579,"300 S Lenola Rd, Maple Shade Township, NJ 08052, USA",ROOFTOP
158,Acme Markets,41,"54 W Main St Maple Shade,",NJ,08052,(856) 779-9891,39.9551614,-75.0036404,"54 W Main St, Maple Shade Township, NJ 08052, USA",ROOFTOP
159,Acme Markets,42,"18 Broadway Pembtn Twp Medford,",NJ,08055,(609) 735-1605,39.9752482,-74.5808705,"18 Broadway St, Browns Mills, NJ 08015, USA",ROOFTOP
160,Acme Markets,43,"Sharp Run Plz Medford,",NJ,08055,(609) 953-7692,39.9031111,-74.8324943,"175 NJ-70, Medford, NJ 08055, USA",ROOFTOP
161,Acme Markets,44,"115 W Camden Ave Apt F1 Moorestown,",NJ,08057,(856) 778-5844,39.9576949,-74.9828395,"115 W Camden Ave F1, Moorestown, NJ 08057, USA",ROOFTOP
162,Acme Markets,45,"350 Young Ave Moorestown,",NJ,08057,(856) 778-5844,39.970439,-74.9176145,"350 Young Ave, Hainesport, NJ 08036, USA",ROOFTOP
163,Acme Markets,46,"119 Chester Ave Moorestown,",NJ,08057,(856) 866-0477,39.9661364,-74.9425424,"119 Chester Ave, Moorestown, NJ 08057, USA",RANGE_INTERPOLATED
164,Acme Markets,47,"251 N Broadway Pennsville,",NJ,08070,(323) 551-6884,39.6691471,-75.5070185,"251 N Broadway, Pennsville, NJ 08070, USA",ROOFTOP
165,Acme Markets,48,"Pennsville,",NJ,08070,(856) 678-4378,39.6199688,-75.50437610000002,"Pennsville, NJ 08070, USA",APPROXIMATE
166,Acme Markets,49,"1105 Route 130 S Riverton,",NJ,08077,(856) 303-1822,39.99910029999999,-74.991157,"1105 US-130, Cinnaminson, NJ 08077, USA",ROOFTOP
167,Acme Markets,50,"515 Cross Keys Rd Sicklerville,",NJ,08081,(856) 728-3674,39.744595,-74.9981324,"515 Berlin - Cross Keys Rd, Sicklerville, NJ 08081, USA",ROOFTOP
168,Acme Markets,51,"69 Rosalind Cir Sicklerville,",NJ,08081,(856) 728-7839,39.7475088,-74.9896188,"69 Rosalind Cir, Sicklerville, NJ 08081, USA",ROOFTOP
169,Acme Markets,52,"525 Cross Keys Rd Sicklerville,",NJ,08081,(856) 728-8791,39.744166,-74.99861170000001,"525 Berlin - Cross Keys Rd, Sicklerville, NJ 08081, USA",ROOFTOP
170,Acme Markets,53,"1619 Center Square Rd Swedesboro,",NJ,08085,(856) 467-3564,39.7546486,-75.3543174,"1619 Center Square Rd, Logan Township, NJ 08085, USA",RANGE_INTERPOLATED
171,Acme Markets,54,"Village Center Dr Swedesboro,",NJ,08085,(856) 467-8936,39.7573117,-75.35409729999999,"Village Center Dr, Logan Township, NJ 08085, USA",GEOMETRIC_CENTER
172,Acme Markets,55,"425 Route 9 S Tuckerton,",NJ,08087,(609) 296-0612,39.6026708,-74.35471509999999,"425 U.S. 9, Little Egg Harbor Township, NJ 08087, USA",GEOMETRIC_CENTER
173,Acme Markets,56,"631 Mantua Pike Woodbury,",NJ,08096,(856) 848-2850,39.8270559,-75.16128719999999,"631 Mantua Pike, Woodbury, NJ 08096, USA",ROOFTOP
174,Acme Markets,57,"857 Route 45 Woodstown,",NJ,08098,(856) 769-8655,39.6450067,-75.3411268,"857 NJ-45, Woodstown, NJ 08098, USA",ROOFTOP
175,Acme Markets,58,"Black Horse Pike Audubon,",NJ,08106,(609) 645-7553,39.8950031,-75.0915904,"E Black Horse Pike, Audubon, NJ 08106, USA",GEOMETRIC_CENTER
176,Acme Markets,59,"Black Horse Shopping Ctr Audubon,",NJ,08106,(609) 645-7553,39.8915011,-75.0866281,"130 E Black Horse Pike, Audubon, NJ 08106, USA",ROOFTOP
177,Acme Markets,60,"110 Black Horse Pike Audubon,",NJ,08106,(856) 616-2484,39.89121919999999,-75.0894744,"110 E Black Horse Pike, Audubon, NJ 08106, USA",ROOFTOP
178,Acme Markets,61,"400 E Cuthbert Blvd Collingswood,",NJ,08108,(856) 833-1601,39.9208857,-75.0557646,"400 E Cuthbert Blvd, Haddon Township, NJ 08108, USA",RANGE_INTERPOLATED
179,Acme Markets,62,"400 W Cuthbert Blvd Collingswood,",NJ,08108,(856) 858-2226,39.9073609,-75.0587512,"400 W Cuthbert Blvd, Haddon Township, NJ 08108, USA",ROOFTOP
180,Acme Markets,63,"676 White Horse Pike Absecon,",NJ,08201,(609) 407-0823,39.4357252,-74.5144376,"676 White Horse Pike, Absecon, NJ 08201, USA",ROOFTOP
181,Acme Markets,64,"63rd Landis Ave Cape May Court House,",NJ,08210,(609) 263-9006,39.1028632,-74.81413979999999,"Cape May County Park & Zoo, 707 U.S. 9, Cape May Court House, NJ 08210, USA",ROOFTOP
182,Acme Markets,65,"3428 Simpson Ave Ocean City,",NJ,08226,(609) 525-2160,39.25221430000001,-74.61488059999999,"3428 Simpson Ave, Ocean City, NJ 08226, USA",ROOFTOP
183,Acme Markets,66,"5493 Rinker Cir Sea Isle City,",NJ,08243,(609) 263-5270,40.3396344,-75.13607089999999,"5493 Rinker Cir, Doylestown, PA 18902, USA",ROOFTOP
184,Acme Markets,67,"411 Tudor Ter Somers Point,",NJ,08244,(609) 653-2936,39.3201532,-74.59833139999999,"411 Tudor Terrace, Somers Point, NJ 08244, USA",ROOFTOP
185,Acme Markets,68,"63rd And Landis Ave Wildwood,",NJ,08260,(609) 263-9006,39.141068,-74.702463,"Landis Ave at 63rd St, Sea Isle City, NJ 08243, USA",GEOMETRIC_CENTER
186,Acme Markets,69,"5300 Park Blvd Wildwood,",NJ,08260,(609) 522-7165,38.9840341,-74.83001449999999,"5300 Park Blvd, Wildwood, NJ 08260, USA",ROOFTOP
187,Acme Markets,70,"5200 Park Blvd Wildwood,",NJ,08260,(609) 522-7386,38.9848888,-74.83015160000001,"5200 Park Blvd, Wildwood, NJ 08260, USA",ROOFTOP
188,Acme Markets,71,"29 Cornwell Dr Bridgeton,",NJ,08302,(856) 455-0220,39.4600936,-75.2112585,"29 Cornwell Dr, Bridgeton, NJ 08302, USA",ROOFTOP
189,Acme Markets,72,"301 S Main Rd Vineland,",NJ,08360,(856) 507-1120,39.4793244,-74.99949509999999,"301 S Main Rd, Vineland, NJ 08360, USA",ROOFTOP
190,Acme Markets,73,"6 Cedar Ave Bordentown,",NJ,08505,(609) 298-0332,40.1673446,-74.6985433,"6 Cedar Ave, Bordentown, NJ 08505, USA",ROOFTOP
191,Acme Markets,74,"260 Dunns Mill Rd Bordentown,",NJ,08505,(609) 298-2014,40.1336237,-74.7258426,"260 Dunns Mill Rd, Bordentown, NJ 08505, USA",ROOFTOP
192,Acme Markets,75,"Us Hwy No 130 Bordentown,",NJ,08505,(609) 324-1246,40.1558046,-74.6969885,"130 US-130, Trenton, NJ 08620, USA",ROOFTOP
193,Acme Markets,76,"262 Us Highway 130 Bordentown,",NJ,08505,(609) 324-4432,40.1393484,-74.70855809999999,"262 US-130, Fieldsboro, NJ 08505, USA",ROOFTOP
194,Acme Markets,77,"Hightstown Rd Princeton Junction,",NJ,08550,(609) 452-1421,40.3119356,-74.6192734,"Princeton Hightstown Rd, West Windsor Township, NJ, USA",GEOMETRIC_CENTER
195,Acme Markets,78,"2091 Us Highway 130 Roebling,",NJ,08554,(609) 871-0670,40.1066455,-74.7842749,"2091 US-130, Roebling, NJ 08554, USA",RANGE_INTERPOLATED
196,Acme Markets,79,"4454 Black Horse Pike Trenton,",NJ,08610,(609) 625-5012,39.4513223,-74.648138,"4454 E Black Horse Pike, Mays Landing, NJ 08330, USA",ROOFTOP
197,Acme Markets,80,"3 Highway 33 Trenton,",NJ,08619,(609) 587-8801,40.2338625,-74.69842030000001,"NJ-33, Trenton, NJ 08619, USA",GEOMETRIC_CENTER
198,Acme Markets,81,"58 Hughes Ave Trenton,",NJ,08619,(609) 587-8801,40.2446604,-74.712102,"58 Hughes Ave, Hamilton Township, NJ 08619, USA",ROOFTOP
199,Acme Markets,82,"PO Box 3010 Trenton,",NJ,08619,(843) 396-4234,40.2482028,-74.69858909999999,"Trenton, NJ 08619, USA",APPROXIMATE
200,Acme Markets,83,"4400 S Broad St Trenton,",NJ,08620,(609) 888-9898,40.18190690000001,-74.6730375,"4400 S Broad St, Hamilton Township, NJ 08620, USA",ROOFTOP
201,Acme Markets,84,"953 Highway 33 Trenton,",NJ,08690,(609) 588-8021,40.2283968,-74.6709652,"953 NJ-33, Trenton, NJ 08690, USA",ROOFTOP
202,Acme Markets,85,"PO Box 3010 Lakewood,",NJ,08701,(843) 396-4234,40.0807404,-74.2061931,"Lakewood, NJ 08701, USA",APPROXIMATE
203,Acme Markets,86,"Main St Taylor Ave Manasquan,",NJ,08736,(732) 223-9622,40.1220268,-74.048735,"Taylor Ave & Main St, Manasquan, NJ 08736, USA",GEOMETRIC_CENTER
204,Acme Markets,87,"125 Bound Brook Rd Middlesex,",NJ,08846,(732) 968-2012,40.5866713,-74.4771993,"125 Bound Brook Rd, Middlesex, NJ 08846, USA",ROOFTOP
205,Acme Markets,88,"PO Box 3010 Middlesex,",NJ,08846,(843) 396-4234,40.575405,-74.505312,"Middlesex, NJ 08846, USA",APPROXIMATE
206,Acme Markets,89,"300 Ryders Ln Milltown,",NJ,08850,(732) 254-7900,40.4451436,-74.4244416,"300 Ryders Ln, East Brunswick, NJ 08816, USA",ROOFTOP
207,Acme Markets,90,"Piscataway,",NJ,08854,(732) 968-9136,40.554887,-74.4642861,"Piscataway, NJ 08854, USA",APPROXIMATE
208,Acme Markets,91,"2700 Gilchrist Rd Akron,",OH,44305,(330) 733-2861,41.062244,-81.4281525,"2700 Gilchrist Rd, Akron, OH 44305, USA",ROOFTOP
209,Acme Markets,92,"225 W End Blvd Richland,",PA,17087,(301) 271-9949,40.4496238,-75.36225440000001,"225 N West End Blvd, Quakertown, PA 18951, USA",RANGE_INTERPOLATED
210,Acme Markets,93,"101 Byers Dr Concord,",PA,17217,(610) 361-9523,39.8842881,-75.5278519,"101 Byers Dr, Glen Mills, PA 19342, USA",ROOFTOP
211,Acme Markets,94,"Plaza 15 Lewisburg,",PA,17837,(570) 523-7411,40.9813966,-76.88531139999999,"7445 Westbranch Hwy, Lewisburg, PA 17837, USA",ROOFTOP
212,Acme Markets,95,"480 N Main St Doylestown,",PA,18901,(270) 443-8806,40.3225165,-75.1325557,"480 N Main St, Doylestown, PA 18901, USA",ROOFTOP
213,Acme Markets,96,"505 W Butler Ave Chalfont,",PA,18914,(305) 751-4075,40.2699056,-75.2265749,"505 W Butler Ave, Chalfont, PA 18914, USA",ROOFTOP
214,Acme Markets,97,"Rt 611 Main St Quakertown,",PA,18951,(270) 442-2043,40.4313821,-75.3449092,"611 S Main St, Quakertown, PA 18951, USA",RANGE_INTERPOLATED
215,Acme Markets,98,"225 N West End Blvd Quakertown,",PA,18951,(301) 271-9949,40.4496238,-75.36225440000001,"225 N West End Blvd, Quakertown, PA 18951, USA",RANGE_INTERPOLATED
216,Acme Markets,99,"105 Street Rd Southampton,",PA,18966,(305) 361-7200,40.1815552,-75.0553345,"105 Street Rd, Southampton, PA 18966, USA",RANGE_INTERPOLATED
217,Acme Markets,100,"808 E Street Rd Warminster,",PA,18974,(281) 256-8038,40.1852569,-75.059837,"808 E Street Rd, Warminster, PA 18974, USA",ROOFTOP
218,Acme Markets,101,"1991 Sproul Rd Broomall,",PA,19008,(610) 325-2880,39.9594742,-75.35512,"1991 Sproul Rd, Broomall, PA 19008, USA",ROOFTOP
219,Acme Markets,102,"1991 Sproul Rd Ste 11 Broomall,",PA,19008,(610) 325-2880,39.9594742,-75.35512,"1991 Sproul Rd #11, Broomall, PA 19008, USA",ROOFTOP
220,Acme Markets,103,"417 Farnsworth Dr Broomall,",PA,19008,(610) 356-3504,39.9655891,-75.3372323,"417 Farnsworth Dr, Broomall, PA 19008, USA",ROOFTOP
221,Acme Markets,104,"Harbison Avenue And Roosevel Blvd Philadelphia,",PA,19019,(609) 567-4024,40.0347746,-75.06351699999999,"6501 Harbison Ave, Philadelphia, PA 19149, USA",ROOFTOP
222,Acme Markets,105,"2301 Neshaminy Blvd Bensalem,",PA,19020,(304) 442-2172,40.1437324,-74.9325388,"2301 Neshaminy Blvd, Bensalem, PA 19020, USA",RANGE_INTERPOLATED
223,Acme Markets,106,"PO Box 3010 Bensalem,",PA,19020,(843) 396-4234,40.09944249999999,-74.9325683,"Eddington, PA 19020, USA",APPROXIMATE
224,Acme Markets,107,"1640 Bethlehem Pike Flourtown,",PA,19031,(305) 207-0481,40.1070789,-75.2112585,"1640 Bethlehem Pike, Flourtown, PA 19031, USA",ROOFTOP
225,Acme Markets,108,"124 Morton Ave Folsom,",PA,19033,(610) 237-3800,39.8848787,-75.3282815,"124 Morton Ave, Folsom, PA 19033, USA",ROOFTOP
226,Acme Markets,109,"Glen Riddle Lima,",PA,19037,(610) 459-8345,39.9049401,-75.3885344,"GLEN RDL LIMA, PA 19037, USA",APPROXIMATE
227,Acme Markets,110,"323 Old York Rd Jenkintown,",PA,19046,(305) 245-1405,40.09177320000001,-75.12516670000001,"323 Old York Rd, Jenkintown, PA 19046, USA",ROOFTOP
228,Acme Markets,111,"100 Woodbine Ave Feasterville Trevose,",PA,19053,(301) 689-6847,40.1544957,-74.9925362,"100 Woodbine Ave, Feasterville-Trevose, PA 19053, USA",RANGE_INTERPOLATED
229,Acme Markets,112,"105 E Street Rd Feasterville Trevose,",PA,19053,(305) 361-7200,40.1474543,-74.99965490000001,"105 E Street Rd, Feasterville-Trevose, PA 19053, USA",ROOFTOP
230,Acme Markets,113,"6800 New Falls Rd Levittown,",PA,19057,(305) 541-0024,40.151836,-74.85710949999999,"6800 New Falls Rd, Levittown, PA 19057, USA",ROOFTOP
231,Acme Markets,114,"3140 William Rd Marcus Hook,",PA,19061,(610) 361-9523,39.845923,-75.46673299999999,"3140 William Rd, Garnet Valley, PA 19060, USA",ROOFTOP
232,Acme Markets,115,"263 Glen Riddle Rd Media,",PA,19063,(610) 358-4708,39.8974828,-75.4313773,"263 Glen Riddle Rd, Media, PA 19063, USA",ROOFTOP
233,Acme Markets,116,"274 Glen Riddle Rd Media,",PA,19063,(610) 361-9735,39.89567359999999,-75.4316477,"274 Glen Riddle Rd, Media, PA 19063, USA",ROOFTOP
234,Acme Markets,117,"527 E Baltimore Pike Media,",PA,19063,(610) 565-6480,39.9159687,-75.3786542,"527 E Baltimore Pike, Media, PA 19063, USA",ROOFTOP
235,Acme Markets,118,"545 W Trenton Ave Morrisville,",PA,19067,(281) 375-5067,40.2109897,-74.7940162,"545 W Trenton Ave, Morrisville, PA 19067, USA",ROOFTOP
236,Acme Markets,119,"829 Montgomery Ave Narberth,",PA,19072,(610) 688-1738,40.01102,-75.2582059,"829 Montgomery Ave, Penn Valley, PA 19072, USA",ROOFTOP
237,Acme Markets,120,"3950 W Chester Pike Newtown Square,",PA,19073,(610) 353-8018,39.9855306,-75.4159222,"3950 West Chester Pike, Newtown Square, PA 19073, USA",RANGE_INTERPOLATED
238,Acme Markets,121,"21 Morton Ave Ridley Park,",PA,19078,(610) 586-2052,39.8788828,-75.31959479999999,"21 Morton Ave, Ridley Park, PA 19078, USA",ROOFTOP
239,Acme Markets,122,"1130 Chester Pike Sharon Hill,",PA,19079,(610) 522-1334,39.9096415,-75.2749298,"1130 Chester Pike, Sharon Hill, PA 19079, USA",ROOFTOP
240,Acme Markets,123,"Sharon Hill,",PA,19079,(610) 586-2052,39.9065017,-75.27157319999999,"Sharon Hill, PA 19079, USA",APPROXIMATE
241,Acme Markets,124,"801 Lawson Ave Havertown,",PA,19083,(610) 853-1308,39.9816975,-75.28495439999999,"801 Lawson Ave, Havertown, PA 19083, USA",RANGE_INTERPOLATED
242,Acme Markets,125,"567 Sproul Rd Villanova,",PA,19085,(610) 325-2880,40.02180540000001,-75.3691248,"567 Sproul Rd, Villanova, PA 19085, USA",RANGE_INTERPOLATED
243,Acme Markets,126,"700 W Lancaster Ave Wayne,",PA,19087,(610) 341-0951,40.0453962,-75.407701,"700 W Lancaster Ave, Devon, PA 19333, USA",ROOFTOP
244,Acme Markets,127,"311 E Lancaster Ave Wayne,",PA,19087,(610) 971-9074,40.0445182,-75.3799197,"311 E Lancaster Ave, Wayne, PA 19087, USA",RANGE_INTERPOLATED
245,Acme Markets,128,"Philadelphia,",PA,19101,(800) 242-1227,39.9522665,-75.1625181,"Philadelphia, PA 19101, USA",APPROXIMATE
246,Acme Markets,129,"6640 Oxford Ave Philadelphia,",PA,19111,(303) 674-6625,40.0503302,-75.0869393,"6640 Oxford Ave, Philadelphia, PA 19111, USA",ROOFTOP
247,Acme Markets,130,"920 Red Lion Rd Philadelphia,",PA,19115,(302) 478-8237,40.1006832,-75.0267757,"920 Red Lion Rd, Philadelphia, PA 19115, USA",ROOFTOP
248,Acme Markets,131,"7710 Germantown Ave Philadelphia,",PA,19118,(254) 629-1667,40.0678224,-75.1980974,"7710 Germantown Ave, Philadelphia, PA 19118, USA",RANGE_INTERPOLATED
249,Acme Markets,132,"7010 Germantown Ave Philadelphia,",PA,19119,(253) 874-0166,40.056677,-75.1894664,"7010 Germantown Ave, Philadelphia, PA 19119, USA",ROOFTOP
250,Acme Markets,133,"6064 Ridge Ave Philadelphia,",PA,19128,(281) 540-8187,40.032989,-75.2149396,"6064 Ridge Ave, Philadelphia, PA 19128, USA",ROOFTOP
251,Acme Markets,134,"8600 Ridge Ave Philadelphia,",PA,19128,(281) 873-6651,40.063876,-75.23661129999999,"8600 Ridge Ave, Philadelphia, PA 19128, USA",ROOFTOP
252,Acme Markets,135,"5927 Ridge Ave Philadelphia,",PA,19128,(281) 879-4889,40.0308633,-75.2121268,"5927 Ridge Ave, Philadelphia, PA 19128, USA",ROOFTOP
253,Acme Markets,136,"1901 Johnston St Philadelphia,",PA,19145,(270) 388-7341,39.9169587,-75.1802563,"1901 Johnston St, Philadelphia, PA 19145, USA",ROOFTOP
254,Acme Markets,137,"1400 E Passyunk Ave Philadelphia,",PA,19147,(281) 540-8838,39.9322933,-75.16229050000001,"1400 E Passyunk Ave, Philadelphia, PA 19147, USA",ROOFTOP
255,Acme Markets,138,"6601 Roosevelt Blvd Philadelphia,",PA,19149,(815) 838-8222,40.0356996,-75.0626661,"6601 Roosevelt Blvd, Philadelphia, PA 19149, USA",ROOFTOP
256,Acme Markets,139,"8200 Roosevelt Blvd Philadelphia,",PA,19152,(270) 442-2043,40.0602891,-75.0452345,"8200 Roosevelt Blvd, Philadelphia, PA 19152, USA",ROOFTOP
257,Acme Markets,140,"Island Ave Philadelphia,",PA,19153,(281) 934-2462,39.898585,-75.237983,"Island Ave, Philadelphia, PA 19153, USA",GEOMETRIC_CENTER
258,Acme Markets,141,"100 Dickinson Dr Chadds Ford,",PA,19317,(610) 459-8378,39.8789058,-75.5490043,"100 Dickinson Dr, Chadds Ford, PA 19317, USA",ROOFTOP
259,Acme Markets,142,"111 W Lincoln Hwy Exton,",PA,19341,(610) 594-1300,40.028121,-75.62878049999999,"111 W Lincoln Hwy, Exton, PA 19341, USA",RANGE_INTERPOLATED
260,Acme Markets,143,"Glen Mills,",PA,19342,(610) 358-4872,39.9016273,-75.5103484,"Glen Mills, PA, USA",APPROXIMATE
261,Acme Markets,144,"4201 Fox Pointe Ct Glen Mills,",PA,19342,(610) 361-9278,39.866582,-75.53611300000001,"4201 Fox Pointe Ct, Glen Mills, PA 19342, USA",ROOFTOP
262,Acme Markets,145,"101 Byers Dr Glen Mills,",PA,19342,(610) 361-9523,39.8842881,-75.5278519,"101 Byers Dr, Glen Mills, PA 19342, USA",ROOFTOP
263,Acme Markets,146,"2 Cherry Cir Glen Mills,",PA,19342,(610) 361-9615,39.857808,-75.522418,"2 Cherry Cir, Glen Mills, PA 19342, USA",ROOFTOP
264,Acme Markets,147,"1306 Chevers Dr Glen Mills,",PA,19342,(610) 459-8325,39.8596064,-75.54107719999999,"1306 Chevers Dr, Glen Mills, PA 19342, USA",RANGE_INTERPOLATED
265,Acme Markets,148,"507 Coventry Ln Glen Mills,",PA,19342,(610) 558-3658,39.8946852,-75.48326519999999,"Crier in the Country Ln, Chester Heights, PA 19342, USA",GEOMETRIC_CENTER
266,Acme Markets,149,"75 Valley Stream Pkwy Malvern,",PA,19355,(610) 889-4000,40.056877,-75.5175703,"75 Valley Stream Pkwy, Malvern, PA 19355, USA",ROOFTOP
267,Acme Markets,150,"PO Box 3010 Malvern,",PA,19355,(843) 396-4234,40.0362184,-75.5138118,"Malvern, PA 19355, USA",APPROXIMATE
268,Acme Markets,151,"2176 Baltimore Pike Oxford,",PA,19363,(610) 932-4560,39.77326679999999,-75.9837866,"2176 Baltimore Pike, Oxford, PA 19363, USA",ROOFTOP
269,Acme Markets,152,"372 Brinton Lake Rd Thornton,",PA,19373,(610) 361-8042,39.8836171,-75.5360745,"372 Brinton Lake Rd, Glen Mills, PA 19342, USA",RANGE_INTERPOLATED
270,Acme Markets,153,"770 Miles Rd West Chester,",PA,19380,(610) 429-5290,39.963994,-75.629285,"770 Miles Rd, West Chester, PA 19380, USA",ROOFTOP
271,Acme Markets,154,"907 Paoli Pike West Chester,",PA,19380,(610) 431-4726,39.9698175,-75.5872352,"907 Paoli Pike, West Chester, PA 19380, USA",ROOFTOP
272,Acme Markets,155,"West Chester,",PA,19380,(610) 444-4909,39.9606643,-75.6054882,"West Chester, PA, USA",APPROXIMATE
273,Acme Markets,156,"431 Keebler Rd King Of Prussia,",PA,19406,(610) 489-2578,40.1010162,-75.3808627,"431 Keebler Rd, King of Prussia, PA 19406, USA",ROOFTOP
274,Acme Markets,157,"320 W Dekalb Pike King Of Prussia,",PA,19406,(610) 768-4100,40.093878,-75.3709126,"320 W Dekalb Pike, King of Prussia, PA 19406, USA",ROOFTOP
275,Acme Markets,158,"20 Sharon Ln Collegeville,",PA,19426,(610) 409-2731,40.1670986,-75.4505179,"20 Sharon Ln, Collegeville, PA 19426, USA",ROOFTOP
276,Acme Markets,159,"Collegeville,",PA,19426,(800) 238-2727,40.1856597,-75.451571,"Collegeville, PA 19426, USA",APPROXIMATE
277,Acme Markets,160,"7 Av Conshohocken,",PA,19428,(610) 825-6171,40.0811293,-75.3052146,"W 7th Ave, Conshohocken, PA 19428, USA",GEOMETRIC_CENTER
278,Acme Markets,161,"1150 W Main St Lansdale,",PA,19446,(276) 236-2841,40.2490627,-75.299037,"1150 W Main St, Lansdale, PA 19446, USA",ROOFTOP
279,Acme Markets,162,"Star St Mont Clare,",PA,19453,(610) 935-7791,40.1389933,-75.50241100000001,"Mont Clare, PA 19453, USA",APPROXIMATE
280,Acme Markets,163,"31 W Ridge Pike Royersford,",PA,19468,(610) 489-2490,40.2160131,-75.5016594,"31 W Ridge Pike, Royersford, PA 19468, USA",ROOFTOP
281,Acme Markets,164,"222 Main St Schwenksville,",PA,19473,(610) 489-4233,40.2479842,-75.45791280000002,"222 Main St, Schwenksville, PA 19473, USA",ROOFTOP
282,Acme Markets,165,"800 E Main St Wytheville,",VA,24382,(636) 928-1623,36.954023,-81.0745969,"800 E Main St, Wytheville, VA 24382, USA",ROOFTOP
283,African and Caribbean Supermarket,1,"1132 E 3300 S Salt Lake City,",UT,84106,(801) 484-6712,40.6995594,-111.8588331,"1132 E 3300 S, Salt Lake City, UT 84106, USA",ROOFTOP
284,African and Caribbean Supermarket,2,"755 E 3300 S Salt Lake City,",UT,84106,(801) 484-6712,40.70017,-111.8693197,"755 E 3300 S, Millcreek, UT 84106, USA",ROOFTOP
285,AG Ferrari Foods,1,"304 W El Camino Real Sunnyvale,",CA,94087,(408) 524-4000,37.368188,-122.035626,"304 W El Camino Real, Sunnyvale, CA 94087, USA",ROOFTOP
286,AG Ferrari Foods,2,"3490 California St San Francisco,",CA,94118,(415) 923-4470,37.7868413,-122.4515705,"3490 California St, San Francisco, CA 94118, USA",ROOFTOP
287,AG Ferrari Foods,3,"23 Lafayette Cir Lafayette,",CA,94549,(925) 299-8040,37.8914601,-122.1199837,"23 Lafayette Cir, Lafayette, CA 94549, USA",ROOFTOP
288,AG Ferrari Foods,4,"14234 Catalina St San Leandro,",CA,94577,(510) 357-5441,37.6972026,-122.1726819,"14234 Catalina St, San Leandro, CA 94577, USA",ROOFTOP
289,AG Ferrari Foods,5,"107 Corte Madera Town Ctr Corte Madera,",CA,94925,(415) 927-4347,37.9276237,-122.5170799,"100 Corte Madera Town Center, Corte Madera, CA 94925, USA",ROOFTOP
